[12-Jan-2022 16:06:53 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:54 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:58 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:59 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:59 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:00 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:00 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:46 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:47 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:47 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:48 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:52 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:07:53 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 18:00:16 UTC] PHP Parse error:  syntax error, unexpected end of file, expecting elseif (T_ELSEIF) or else (T_ELSE) or endif (T_ENDIF) in C:\Users\filip\Local Sites\tension\app\public\wp-includes\theme-compat\sidebar.php on line 116
[12-Jan-2022 18:00:22 UTC] PHP Parse error:  syntax error, unexpected end of file, expecting elseif (T_ELSEIF) or else (T_ELSE) or endif (T_ENDIF) in C:\Users\filip\Local Sites\tension\app\public\wp-includes\theme-compat\sidebar.php on line 116
[12-Jan-2022 18:00:23 UTC] PHP Parse error:  syntax error, unexpected end of file, expecting elseif (T_ELSEIF) or else (T_ELSE) or endif (T_ENDIF) in C:\Users\filip\Local Sites\tension\app\public\wp-includes\theme-compat\sidebar.php on line 116
[12-Jan-2022 18:01:41 UTC] PHP Parse error:  syntax error, unexpected 'endif' (T_ENDIF), expecting end of file in C:\Users\filip\Local Sites\tension\app\public\wp-includes\theme-compat\sidebar.php on line 116
[13-Jan-2022 14:46:36 UTC] PHP Parse error:  syntax error, unexpected '*' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\page\form-send.php on line 19
[13-Jan-2022 15:34:00 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 33
[13-Jan-2022 15:34:00 UTC] PHP Stack trace:
[13-Jan-2022 15:34:00 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[13-Jan-2022 15:34:00 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[13-Jan-2022 15:34:00 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[13-Jan-2022 15:34:00 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[13-Jan-2022 15:34:00 UTC] PHP   5. get_header() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:5
[13-Jan-2022 15:34:00 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:48
[13-Jan-2022 15:34:00 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[13-Jan-2022 15:34:00 UTC] PHP   8. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:770
[13-Jan-2022 15:52:36 UTC] PHP Parse error:  syntax error, unexpected 'title' (T_STRING), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[13-Jan-2022 15:53:06 UTC] PHP Parse error:  syntax error, unexpected '$data' (T_VARIABLE), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[13-Jan-2022 15:53:14 UTC] PHP Parse error:  syntax error, unexpected '$data' (T_VARIABLE), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[13-Jan-2022 15:53:15 UTC] PHP Parse error:  syntax error, unexpected '$data' (T_VARIABLE), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[13-Jan-2022 15:53:15 UTC] PHP Parse error:  syntax error, unexpected '$data' (T_VARIABLE), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[13-Jan-2022 15:53:22 UTC] PHP Parse error:  syntax error, unexpected ''">'' (T_CONSTANT_ENCAPSED_STRING), expecting ',' or ';' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\header.php on line 44
[14-Jan-2022 15:33:57 UTC] PHP Parse error:  syntax error, unexpected '.' in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\page\topic.php on line 7
